Propossal ID,Programme Name,Sub-Programme,Supplement,Lead Applicant,ORCID ID,Research Body,Research Body ROR ID,Funder Name,Funder ROR ID,Propossal title,Start Date,End Date,Current Total Commitment,Discipline
25/I4I-TC/13542,Innovate for Ireland,Thematic Cohort,,Andrew Parnell,https://orcid.org/0000-0001-7956-7939,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Decarbonising Ireland: AI-Powered Pathways to Climate Resilience,01/09/2025,31/08/2031,"€7,461,000.00",STEM
25/I4I-IP/13556,Innovate for Ireland,Industry Partnership,,Ian Major,https://orcid.org/0000-0002-0538-9786,Technological University of the Shannon (TUS),https://ror.org/04efm0253,Research Ireland,https://ror.org/010t7sr36,Comprehensive Analytical Approach to Optimising the Recycling of Legacy Polyurethane and Polyisocyanurate Foam,01/09/2025,31/08/2029,"€124,500.00",STEM
25/I4I-TC/13571(N) GII,Innovate for Ireland,Thematic Cohort,,Julie Byrne,https://orcid.org/0000-0002-5800-6902,Global Innovators Ireland (GII),,Research Ireland,https://ror.org/010t7sr36,SAGES: Sustainable Aviation & Green Energy Scholars Program - Co-fund,01/09/2025,31/08/2029,"-€603,000.00",STEM
25/I4I-TC/13542(N) GII,Innovate for Ireland,Thematic Cohort,,Andrew Parnell,https://orcid.org/0000-0001-7956-7939,Global Innovators Ireland (GII),,Research Ireland,https://ror.org/010t7sr36,Decarbonising Ireland: AI-Powered Pathways to Climate Resilience,01/09/2025,31/08/2031,"-€3,730,500.00",STEM
IRCLA/2023/1951,Laureate,,,Ken Wolfe,https://orcid.org/0000-0003-4992-4979,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Meiotic drive and evolution of pericentromeric genome organisation in budding yeasts,01/10/2024,30/09/2028,"€799,416.00",AHSS
22/NCF/HE/11205R,National Challenge Fund,Healthy Environment for All Challenge,,Ciprian Briciu-Burgina,https://orcid.org/0000-0001-8682-9116,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,RESTART (Rapid bactErial Sensing for a healThy wAter enviRonmenT),01/12/2025,30/11/2027,"€499,842.00",STEM
22/NCF/EI/11334P,National Challenge Fund,Energy Innovation Challenge,,Fabiano Pallonetto,https://orcid.org/0000-0003-4416-4202,Maynooth University (MU),https://ror.org/048nfjm95,Research Ireland,https://ror.org/010t7sr36,"RENEW - Renewable Energy through Networking, Education, and building a strong community Will for sustainability",01/12/2025,30/11/2027,"€2,591,288.50",STEM
22/NCF/DR/11286P,National Challenge Fund,Digital for Resilience Challenge,,Indiana Olbert,https://orcid.org/0000-0001-6222-362X,University of Galway,https://ror.org/03bea9k73,Research Ireland,https://ror.org/010t7sr36,Novel approaches for forecasting multi-hazard hydrological events (StopFloods4.ie),01/12/2025,30/11/2027,"€1,295,193.50",STEM
22/NCF/HE/11177R,National Challenge Fund,Healthy Environment for All Challenge,,David O'Connor,https://orcid.org/0000-0003-1233-2769,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,Biological and chemical aerosol Monitoring and modeling (BOHEMIAN),01/12/2025,30/11/2027,"€932,826.59",STEM
22/NCF/OT/11158P,National Challenge Fund,OurTech Challenge,,Christina Thorpe,https://orcid.org/0000-0002-2359-883X,Technological University Dublin (TU Dublin),https://ror.org/04t0qbt32,Research Ireland,https://ror.org/010t7sr36,GroSafe: A Technology Enabled Solution for Building Societal Resilience against Grooming,01/12/2025,30/11/2027,"€1,300,000.00",STEM
22/NCF/HE/11142P,National Challenge Fund,Healthy Environment for All Challenge,,Yuanyuan Chen,https://orcid.org/0000-0001-8706-766X,Technological University of the Shannon (TUS),https://ror.org/04efm0253,Research Ireland,https://ror.org/010t7sr36,Developing fully biodegradable tree-supporting products with controlled release of fertilizers and pesticides to avoid microplastic and chemical pollution,01/12/2025,30/11/2027,"€1,291,163.70",STEM
NF/2024/10687,New Foundations (NF),,,Joe Whelan,https://orcid.org/0000-0002-7551-3623,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,The flats are coming down. Yup the flats! A sociological exploration of life in the Dolphin House flat complex using arts based creative methods.,13/01/2025,13/07/2026,"€11,976.00",AHSS
NF/2024/10739,New Foundations (NF),,,Illan Wall,https://orcid.org/0000-0002-6095-7571,University of Galway,https://ror.org/03bea9k73,Research Ireland,https://ror.org/010t7sr36,Legal Observer Training for Protests,13/01/2025,13/01/2026,"€11,757.00",AHSS
NF/2024/10747,New Foundations (NF),,,Kathleen Stokes,https://orcid.org/0000-0002-8643-3258,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,A Wasted Transition? Community-based circular economy opportunities for renewable energy infrastructure repair and recovery work,13/01/2025,13/05/2026,"€11,976.00",AHSS
NF/2024/10750,New Foundations (NF),,,Patrick Doyle,https://orcid.org/0000-0002-3538-2585,University of Limerick (UL),https://ror.org/00a0n9e72,Research Ireland,https://ror.org/010t7sr36,CoopNet: Establishing a Social and Solidarity Economy Research Network of Ireland,13/01/2025,31/05/2026,"€9,881.00",AHSS
NF/2024/10874,New Foundations (NF),,,Jonathan Cherry,https://orcid.org/0000-0002-0343-3691,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,Minor placenames in Ireland: promoting and facilitating 'citizen humanities' in safeguarding intangible cultural heritage,13/01/2025,13/12/2025,"€9,959.00",AHSS
NF/2024/10896,New Foundations (NF),,,James Windle,https://orcid.org/0000-0001-8367-2926,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,How Women Living with Addiction Experience Services,13/01/2025,13/01/2026,"€11,982.00",AHSS
NF/2024/10907,New Foundations (NF),,,Saumava Mitra,https://orcid.org/0000-0002-8622-7091,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,Digital Sensitivity and Security for Exile Networking and Tracking,13/01/2025,13/07/2026,"€9,988.00",AHSS
NF/2024/10934,New Foundations (NF),,,James Larkin,https://orcid.org/0000-0003-4339-5623,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Research Ireland,https://ror.org/010t7sr36,Exploring potential corporate influence on public health alcohol policy: A case study of Kyowa Kirin and Kirin Holdings,13/01/2025,13/10/2025,"€11,970.00",AHSS
NF/2024/10944,New Foundations (NF),,,Charles O’Mahony,https://orcid.org/000-0002-0003-8506,University of Galway,https://ror.org/03bea9k73,Research Ireland,https://ror.org/010t7sr36,Living Independently & Free from Targeted abuse (LIFT),20/01/2025,20/10/2025,"€19,882.00",AHSS
NF/2024/10962,New Foundations (NF),,,M. Felicity Daly,https://orcid.org/0000-0002-9100-532X,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Exploring forced migrants’ perspectives to improve sexual health training and services: a mixed methods research project.,13/01/2025,13/04/2026,"€11,995.00",AHSS
NF/2024/10974,New Foundations (NF),,,Caitriona Dowd,https://orcid.org/0000-0002-9058-0752,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Network on Conflict-Affected Agriculture in Nigeria,13/01/2025,13/10/2025,"€9,990.00",AHSS
NF/2024/10980,New Foundations (NF),,,Annie Cummins,https://orcid.org/0000-0003-1034-7430,Munster Technological University (MTU),https://ror.org/013xpqh61,Research Ireland,https://ror.org/010t7sr36,Empowering the Early Childhood Educator to Implement an Authentic ESD Approach with Young Learners,20/01/2025,20/01/2026,"€10,000.00",AHSS
NF/2024/10981,New Foundations (NF),,,Miguel Bustamante,https://orcid.org/0000-0003-3360-0304,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,"2nd European Fluid Dynamics Conference (Dublin, 26-29 August 2025)",13/01/2025,13/07/2026,"€9,720.00",STEM
NF/2024/11012,New Foundations (NF),,,Etain Quigley,https://orcid.org/0009-0009-2754-209X,Maynooth University (MU),https://ror.org/048nfjm95,Research Ireland,https://ror.org/010t7sr36,Neurodiversity and Mental Health Literacy Programmes for International Protection Applicants and Other Immigrant Populations in Ireland: An International Evidence Based Exploratory Study,13/01/2025,13/01/2026,"€11,776.00",AHSS
NF/2024/11037,New Foundations (NF),,,Tríona McCaffrey,https://orcid.org/0000-0003-4302-2034,University of Limerick (UL),https://ror.org/00a0n9e72,Research Ireland,https://ror.org/010t7sr36,'Mums using Music (MuM)-Community': An early intervention using music to support women’s mental health and wellbeing during pregnancy,13/01/2025,12/06/2026,"€11,996.00",AHSS
NF/2024/11050,New Foundations (NF),,,Megan Welton,https://orcid.org/0000-0002-0575-9548,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,"Form, Image, Action: Reframing Women and Binaries in Medieval Worlds, c.500 CE– c.1500 CE",13/01/2025,13/01/2026,"€11,749.00",AHSS
NF/2024/11138,New Foundations (NF),,,Paula Lehane,https://orcid.org/0000-0003-0856-3505,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,What do Irish teachers know about dyslexia?,13/01/2025,13/07/2026,"€11,388.00",AHSS
NF/2024/11162,New Foundations (NF),,,Amit Haldar,https://orcid.org/0000-0003-0847-1125,Technological University of the Shannon (TUS),https://ror.org/04efm0253,Research Ireland,https://ror.org/010t7sr36,Novel Method for Microplastic Detection in Shannon (Ireland) and Zambezi (Zambia) Rivers using Spectroscopy and Deep Learning,13/01/2025,12/04/2026,"€9,500.00",STEM
NF/2024/11181,New Foundations (NF),,,Siobhán Morrissey,https://orcid.org/0000-0003-3426-0233,University of Galway,https://ror.org/03bea9k73,Research Ireland,https://ror.org/010t7sr36,Irish Children’s Books in the Classroom: Enhancing Pre-Service Teachers’ Knowledge of Irish Literature,13/01/2025,13/01/2026,"€11,345.00",AHSS
NF/2024/11215,New Foundations (NF),,,Elaine Kinsella,https://orcid.org/0000-0003-4835-8581,University of Limerick (UL),https://ror.org/00a0n9e72,Research Ireland,https://ror.org/010t7sr36,Empowering voices: Understanding stigma in gynaecological cancer care,13/01/2025,13/01/2026,"€11,849.00",AHSS
NF/2024/11246,New Foundations (NF),,,Saranya Rameshkumar,https://orcid.org/0000-0002-8561-9501,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Nanoengineered Membranes for Biomethane Recovery and Capturing Carbon Emissions,13/01/2025,31/03/2026,"€9,900.00",STEM
NF/2024/11250,New Foundations (NF),,,Aine Kearns,https://orcid.org/0000-0002-6596-2740,University of Limerick (UL),https://ror.org/00a0n9e72,Research Ireland,https://ror.org/010t7sr36,Collaboratively Working towards a Child-Friendly Justice,13/01/2025,12/07/2026,"€11,999.00",AHSS
NF/2024/11302,New Foundations (NF),,,Carol Power,https://orcid.org/0000-0002-9481-4368,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,Social Economy Initiatives Supporting Ageing in Place,13/01/2025,13/07/2026,"€11,998.00",AHSS
NF/2024/11342,New Foundations (NF),,,Iker Erdocia,https://orcid.org/0000-0003-2459-1346,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,Understanding and countering dis/misinformation from a multilingual perspective,13/01/2025,12/07/2026,"€9,994.00",AHSS
NF/2024/11368,New Foundations (NF),,,Mara van Twuijver,https://orcid.org/0000-0001-6272-1186,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,Exploring Cork's Agri-Food Social Enterpreneurial Ecosystem,20/01/2025,20/11/2025,"€20,000.00",AHSS
NF/2024/11369,New Foundations (NF),,,Karen Smith,https://orcid.org/0000-0002-2975-0986,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,A just and inclusive transition for children,13/01/2025,30/06/2026,"€11,986.00",AHSS
NF/2024/11392,New Foundations (NF),,,Mathias Urban,https://orcid.org/0000-0002-0921-7252,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,From marketised models to competent systems for the public good - an interdisciplinary response to critical questions of early childhood education and care in Ireland,13/01/2025,31/01/2026,"€9,890.00",AHSS
NF/2024/11423,New Foundations (NF),,,Kathy O'Sullivan,https://orcid.org/0000-0002-8078-3206,University of Galway,https://ror.org/03bea9k73,Research Ireland,https://ror.org/010t7sr36,Supporting Pre-service Post-Primary Teachers’ Knowledge of Global Citizenship Education (GCE) in the classroom,20/01/2025,20/01/2026,"€9,967.00",AHSS
NF/2024/11483,New Foundations (NF),,,Robert Gillanders,https://orcid.org/0000-0001-9462-0005,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,Tracking Corruption Experiences and Attitudes in Ireland and Northern Ireland,20/01/2025,20/01/2026,"€12,000.00",AHSS
NF/2024/11528,New Foundations (NF),,,Claire Howlin,https://orcid.org/0000-0001-8173-2972,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Understanding the role of music and arts in the lives of neurodivergent people,13/01/2025,13/01/2026,"€11,994.00",AHSS
NF/2024/11536,New Foundations (NF),,,Isobel Cunningham,https://orcid.org/0000-0001-6279-4270,Atlantic Technological University (ATU),https://ror.org/0458dap48,Research Ireland,https://ror.org/010t7sr36,Social Enterprises and the Shared Services Model,20/01/2025,19/12/2025,"€20,000.00",AHSS
NF/2024/11568,New Foundations (NF),,,Shane Darcy,https://orcid.org/0000-0003-1440-5749,University of Galway,https://ror.org/03bea9k73,Research Ireland,https://ror.org/010t7sr36,"Supporting accountability, facilitating exchange and engendering human rights in the protection, rebuilding and development of third-level education in Palestine",06/02/2025,06/11/2025,"€10,000.00",AHSS
NF/2024/11581,New Foundations (NF),,,Bríd Ní Ghráinne,https://orcid.org/0000-0002-9873-7400,Maynooth University (MU),https://ror.org/048nfjm95,Research Ireland,https://ror.org/010t7sr36,Criminalizing Asylum in Ireland,13/01/2025,13/07/2025,"€11,991.00",AHSS
NF/2024/11582,New Foundations (NF),,,Maeve O'Rourke,https://orcid.org/0000-0001-8124-0249,University of Galway,https://ror.org/03bea9k73,Research Ireland,https://ror.org/010t7sr36,"Records and Rights: Model legislation for the future National Archives of Ireland Annex at the National Centre for Research and Remembrance, Sean McDermott Street",27/01/2025,27/12/2026,"€12,000.00",AHSS
NF/2024/11624,New Foundations (NF),,,Daragh Bradshaw,https://orcid.org/0000-0002-7077-6598,University of Limerick (UL),https://ror.org/00a0n9e72,Research Ireland,https://ror.org/010t7sr36,Traveller and Roma young people experiences in the classroom: Evaluation of the Kids Own Publishing resources,13/01/2025,12/07/2026,"€11,932.00",AHSS
NF/2024/11673,New Foundations (NF),,,Helen O’Leary,https://orcid.org/0000-0001-8867-1631,University of Limerick (UL),https://ror.org/00a0n9e72,Research Ireland,https://ror.org/010t7sr36,Tackling Weight Creep in Knee Osteoarthritis; A Co-Design approach,13/01/2025,13/04/2026,"€11,997.00",AHSS
NF/2024/11681,New Foundations (NF),,,Ian Marder,https://orcid.org/0000-0003-3293-7730,Maynooth University (MU),https://ror.org/048nfjm95,Research Ireland,https://ror.org/010t7sr36,Enabling VICtim access to restorative JUSTice by exploring INFOrmation sharing across Europe,13/01/2025,12/07/2026,"€11,764.00",AHSS
NF/2024/11686,New Foundations (NF),,,Catherine Elliott O'Dare,https://orcid.org/0000-0003-1624-1872,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Understanding self-directed ageism : A qualitative study with older people in Ireland,13/01/2025,12/03/2026,"€11,264.00",AHSS
NF/2024/11692,New Foundations (NF),,,Brighid Golden,https://orcid.org/0009-0003-8958-7089,Mary Immaculate College,https://ror.org/009q3yg92,Research Ireland,https://ror.org/010t7sr36,Get Critical: Expanding and adapting a conceptual framework for critical global learning for use in new contexts,01/04/2025,08/04/2026,"€9,991.38",AHSS
NF/2024/11698,New Foundations (NF),,,Anne Griffin,https://orcid.org/0000-0002-1581-2998,University of Limerick (UL),https://ror.org/00a0n9e72,Research Ireland,https://ror.org/010t7sr36,The Food Finder: Towards a collaborative national approach to mapping food environments to address food security,13/01/2025,12/07/2026,"€11,996.00",AHSS
NF/2024/11703,New Foundations (NF),,,Muireann Prendergast,https://orcid.org/0000-0003-2739-222X,South East Technological University (SETU),https://ror.org/03fgx6868,Research Ireland,https://ror.org/010t7sr36,Time to be seen: Promoting gender balance in media discourses on agriculture and rural communities in Ireland,13/01/2025,13/01/2026,"€8,278.00",AHSS
NF/2024/11708,New Foundations (NF),,,Mairead Hurley,https://orcid.org/0000-0002-9981-1502,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Ar Scáth a Chéile: Co-creating Evidence-Based Recommendations for Cross-Sectoral Partnerships and Whole-School Approaches to ESD,30/01/2025,31/07/2026,"€10,000.00",AHSS
NF/2024/11710,New Foundations (NF),,,Thomas Delahunty,https://orcid.org/0000-0002-7365-8757,Maynooth University (MU),https://ror.org/048nfjm95,Research Ireland,https://ror.org/010t7sr36,Mapping heteroactivist resistance to childhood education on gender and sexualities as core to global citizenship,20/01/2025,19/04/2026,"€9,730.00",AHSS
NF/2024/11721,New Foundations (NF),,,Irina Kinchin,https://orcid.org/0000-0003-0133-2763,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Developing an integrated care pathway for implementing disease-modifying therapies in Alzheimer’s,13/01/2025,13/01/2026,"€12,000.00",AHSS
NF/2024/11753,New Foundations (NF),,,Ailish Malone,https://orcid.org/0000-0002-7997-4099,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Research Ireland,https://ror.org/010t7sr36,The Youth Experience Matters Action project: a community partnership to co-design a resource for supporting participation in physical activity by people with disability,13/01/2025,13/01/2026,"€12,000.00",AHSS
NF/2024/11757,New Foundations (NF),,,Clíodhna Murphy,https://orcid.org/0000-0002-8622-7454,Maynooth University (MU),https://ror.org/048nfjm95,Research Ireland,https://ror.org/010t7sr36,The Role of Medical Evidence of Torture in the Irish International Protection Process,13/01/2025,13/02/2026,"€11,932.00",AHSS
NF/2024/11759,New Foundations (NF),,,Fiona Murphy,https://orcid.org/0000-0001-9479-3184,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,Urban Market Matriarchs: Sustaining Livelihoods and Inclusion for Third-Age Female Street Traders in Vientiane and Dublin,13/01/2025,13/10/2025,"€9,941.00",AHSS
NF/2024/11760,New Foundations (NF),,,Sarah Arnold,https://orcid.org/0000-0001-9774-2550,Maynooth University (MU),https://ror.org/048nfjm95,Research Ireland,https://ror.org/010t7sr36,Ireland's missing film heritage: Early animation and the work of Flora Kerrigan,20/01/2025,20/02/2026,"€11,988.00",AHSS
NF/2024/11765,New Foundations (NF),,,Niamh NicGhabhann,https://orcid.org/0000-0002-0025-2350,University of Limerick (UL),https://ror.org/00a0n9e72,Research Ireland,https://ror.org/010t7sr36,Locating Loss: Histories of Infertility in Landscapes and Spaces,13/01/2025,13/01/2027,"€11,999.00",AHSS
NF/2024/11766,New Foundations (NF),,,Marlene McCormack,https://orcid.org/0000-0002-4545-3412,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,Enhancing Civic Society: Towards alternative community-based models of early childhood education and care (ECEC),13/01/2025,13/01/2026,"€11,347.00",AHSS
NF/2024/11768,New Foundations (NF),,,Ita Kennelly,https://orcid.org/0009-0005-8957-9622,National College of Ireland (NCI),https://ror.org/02qzs9336,Research Ireland,https://ror.org/010t7sr36,Critical Capacities Education Programme,20/01/2025,20/01/2026,"€9,300.00",AHSS
NF/2024/11786,New Foundations (NF),,,Valesca Lima,https://orcid.org/0000-0003-0370-0857,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,Safeguarding Licensees' Rights in Ireland's Rental Sector,13/01/2025,12/07/2026,"€12,000.00",AHSS
NF/2024/11795,New Foundations (NF),,,Irene Hartigan,https://orcid.org/0000-0002-3043-5764,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,Collaborative Co-design and Co-development of Public Patient Involvement (PPI) of Co-researcher Capacity in Transnational Interdisciplinary Research:Introduction to PPI in Dementia Research Microcredential,13/01/2025,13/04/2026,"€11,953.00",AHSS
NF/2024/11805,New Foundations (NF),,,Jools Gilson,https://orcid.org/0000-0002-6287-9941,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,Climate Science and Arts Practice: Sustainability Literacy and Action,13/01/2025,13/01/2026,"€10,000.00",AHSS
NF/2024/11830,New Foundations (NF),,,Robert Lynch,https://orcid.org/0000-0003-3547-5711,University of Limerick (UL),https://ror.org/00a0n9e72,Research Ireland,https://ror.org/010t7sr36,Primary School Outreach through Hands-On Battery Construction for Promotion of Gender Equality in Physics,20/01/2025,19/05/2026,"€9,999.83",STEM
NF/2024/11844,New Foundations (NF),,,Caroline Heary,https://orcid.org/0000-0001-8732-0856,University of Galway,https://ror.org/03bea9k73,Research Ireland,https://ror.org/010t7sr36,Le Chéile: Working together to support young people and families during the transition from paediatric to adult services,17/02/2025,17/11/2025,"€12,000.00",AHSS
NF/2024/11849,New Foundations (NF),,,Louise Fitzgerald,https://orcid.org/0000-0001-7905-7509,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,Acknowledging and Leveraging Emotions for successful and just Renewable Transitions,01/10/2025,30/09/2026,"€11,897.00",AHSS
NF/2024/11851,New Foundations (NF),,,Cian Ó Concubhair,https://orcid.org/0000-0001-8829-9219,Maynooth University (MU),https://ror.org/048nfjm95,Research Ireland,https://ror.org/010t7sr36,The Role of Crime & Security Journalism in Our Democracy,13/01/2025,13/06/2026,"€11,985.00",AHSS
NF/2024/11854,New Foundations (NF),,,Miguel Flores,https://orcid.org/0000-0002-2550-0816,National College of Ireland (NCI),https://ror.org/02qzs9336,Research Ireland,https://ror.org/010t7sr36,Enhancing university-to-work transition of students with disabilities through work placements: assessing barriers and facilitators in Irish Higher Education,13/01/2025,13/07/2026,"€11,984.00",AHSS
NF/2025/11899,New Foundations (NF),,,Patricia Kennedy,https://orcid.org/0000-0002-0333-8387,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,"Seafarers Support, developing a collaborative response to meeting the health and well-being of seafarers",31/12/2025,30/12/2026,"€11,670.65",AHSS
NF/2025/11929,New Foundations (NF),,,Nicholas O'Neill,https://orcid.org/0000-0002-0687-3887,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,Digital Monsters? The Political Economy of Data Centres in Ireland,31/12/2025,30/12/2026,"€11,323.00",AHSS
NF/2025/11938,New Foundations (NF),,,Karen McCreesh,https://orcid.org/0000-0003-3702-7330,University of Limerick (UL),https://ror.org/00a0n9e72,Research Ireland,https://ror.org/010t7sr36,Working Inclusively to Support Education in  Pain Research (WISE-Pain),31/12/2025,30/12/2026,"€11,975.76",AHSS
NF/2025/11961,New Foundations (NF),,,Calvin Swords,https://orcid.org/0000-0001-8392-2868,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,In Our Own Words: A Participatory Exploration of Employment and Social Inclusion Among People with Mental Health Challenges.,31/12/2025,30/12/2026,"€11,905.32",AHSS
NF/2025/11966,New Foundations (NF),,,Maria Pertl,https://orcid.org/0000-0001-7326-2763,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Research Ireland,https://ror.org/010t7sr36,"Depression and Anxiety Among Older Adults Living with Sight Loss in Ireland: Prevalence, Patterns and Predictors.",31/12/2025,30/12/2026,"€12,000.00",AHSS
NF/2025/11977,New Foundations (NF),,,Kevin Wozniak,https://orcid.org/0000000265420095,Maynooth University (MU),https://ror.org/048nfjm95,Research Ireland,https://ror.org/010t7sr36,Behind the Uprising: Community and Youth Insights into the Dublin Riot  and Its Lingering Aftermath,31/12/2025,30/12/2026,"€11,982.24",AHSS
NF/2025/11980,New Foundations (NF),,,Julien Mercille,https://orcid.org/0000-0002-8292-0462,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Working conditions in Irish long-term care--implementing the NORDCARE survey,31/12/2025,30/12/2026,"€11,905.00",AHSS
NF/2025/12000,New Foundations (NF),,,David Conlon,https://orcid.org/0000000211229543,Maynooth University (MU),https://ror.org/048nfjm95,Research Ireland,https://ror.org/010t7sr36,Testimonial Narratives and Transnationalism: Connecting Ireland and Latin America through a Commemoration of the Life and Legacy of Rodolfo Walsh,31/12/2025,30/12/2026,"€8,133.83",AHSS
NF/2025/12005,New Foundations (NF),,,Anne O'Brien,https://orcid.org/0000-0003-2306-1415,Maynooth University (MU),https://ror.org/048nfjm95,Research Ireland,https://ror.org/010t7sr36,Mental Health Crisis in Journalism and Reporting on Mental Illness,31/12/2025,30/12/2026,"€11,429.00",AHSS
NF/2025/12030,New Foundations (NF),,,Iracema Leroi,https://orcid.org/0000-0003-1822-3643,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Interdisciplinarity for Brain Health in a Complex World: Creating a Framework for Research and Practice,31/12/2025,30/12/2026,"€10,000.00",AHSS
NF/2025/12037,New Foundations (NF),,,Marian Crowley-Henry,https://orcid.org/0000-0001-9207-0863,Maynooth University (MU),https://ror.org/048nfjm95,Research Ireland,https://ror.org/010t7sr36,ReproWork: Reproductive Health and Equity at Work through Coordinated Civic–Academic Action - Bridging Reproductive Medicine and Employee Well-being Supports,31/12/2025,30/12/2026,"€11,985.00",AHSS
NF/2025/12047,New Foundations (NF),,,Bernadine Brady,https://orcid.org/0000-0001-6139-1824,University of Galway,https://ror.org/03bea9k73,Research Ireland,https://ror.org/010t7sr36,An exploration of the experience and impact of LGBTQ+ youth work in Ireland,31/12/2025,30/12/2026,"€12,000.00",AHSS
NF/2025/12066,New Foundations (NF),,,Ian Major,https://orcid.org/0000-0002-0538-9786,Technological University of the Shannon (TUS),https://ror.org/04efm0253,Research Ireland,https://ror.org/010t7sr36,Building an Interdisciplinary Network for Biomass-Derived Chemical Building Blocks for Sustainable Materials in Ireland,31/12/2025,30/12/2026,"€9,990.00",AHSS
NF/2025/12078,New Foundations (NF),,,David Doyle,https://orcid.org/0000-0003-0930-0176,Maynooth University (MU),https://ror.org/048nfjm95,Research Ireland,https://ror.org/010t7sr36,Understanding Rural Domestic Abuse,31/12/2025,29/09/2026,"€11,988.00",AHSS
NF/2025/12107,New Foundations (NF),,,Kieran O'Sullivan,https://orcid.org/0000-0002-7137-3125,University of Limerick (UL),https://ror.org/00a0n9e72,Research Ireland,https://ror.org/010t7sr36,"Adolescents accessing information about persistent back pain – who, what, when, where, how, and why?",31/12/2025,29/09/2026,"€11,814.60",AHSS
NF/2025/12112,New Foundations (NF),,,Fiona Lyng,https://orcid.org/0000-0002-9876-963X,Technological University Dublin (TU Dublin),https://ror.org/04t0qbt32,Research Ireland,https://ror.org/010t7sr36,Engaging with Men in a Community Setting to Increase Awareness and Understanding of Prostate Cancer and to Explore Men’s Attitudes or Lived Experiences of the Prostate Cancer Continuum: From Testing to Survivorship (Men Engage),31/12/2025,30/12/2026,"€11,999.04",AHSS
NF/2025/12114,New Foundations (NF),,,CHRISTINA O'CONNOR,https://orcid.org/0000-0002-5806-5806,University of Limerick (UL),https://ror.org/00a0n9e72,Research Ireland,https://ror.org/010t7sr36,Road Safety Reimagined- Empowering the Community,31/12/2025,29/09/2026,"€19,907.34",AHSS
